Energia_eV,Electrones
6403.84,302559
6403.84,239589
7058.0,284106
6390.84,252539
6403.84,262169
6403.84,221499
7058.0,273222
6403.84,254699
6390.84,249990
6390.84,123594
6403.84,138599
6403.84,265255
6390.84,239674
6390.84,256342
7058.0,267792
7058.0,289892
7058.0,307892
7058.0,302169
6403.84,263894
6403.84,241830
6390.84,248089
7058.0,283982
6403.84,258893
7058.0,271635
7058.0,258503
6403.84,252011
7058.0,268672
6390.84,278784
6403.84,246870
7058.0,289437
6403.84,236656
6403.84,269658
6403.84,273243
7058.0,288963
7058.0,296519
6390.84,270900
6390.84,244483
6403.84,248558
6403.84,239891
6390.84,256836
6403.84,238064
6390.84,132987
7058.0,268407
6403.84,255856
6390.84,272485
6390.84,241641
6403.84,245706
6403.84,243385
6403.84,258488
6390.84,242270
6403.84,256111
6390.84,250036
7058.0,277015
7058.0,304843
6403.84,269181
6390.84,261042
6403.84,258255
6390.84,260336
7058.0,273926
6403.84,276743
6390.84,262125
6403.84,252931
6403.84,247587
6403.84,253418
6403.84,262402
6390.84,255471
7058.0,278739
7058.0,283686
6403.84,250730
6390.84,263836
6403.84,268722
6390.84,254223
7058.0,261683
6403.84,268934
6403.84,137281
6403.84,129432
6390.84,267247
6390.84,226823
6403.84,257282
7058.0,284273
6403.84,250403
6403.84,272553
7058.0,266317
6403.84,265245
6403.84,266135
6390.84,225430
7058.0,156935
6403.84,272636
6403.84,255207
6390.84,269711
6403.84,257759
6390.84,244646
6390.84,228434
7058.0,282140
6403.84,121024
6403.84,269125
6403.84,249694
7058.0,286431
7058.0,285431
6403.84,258343
7058.0,299482
6403.84,256080
6403.84,269895
6390.84,262661
7058.0,289853
7058.0,289088
6403.84,286503
7058.0,291272
7058.0,122257
6403.84,273366
6403.84,254902
6403.84,259231
7058.0,281508
6403.84,274731
7058.0,278309
6390.84,249836
7058.0,166316
6403.84,264086
6403.84,125387
7058.0,270091
6403.84,271120
6390.84,260418
7058.0,261539
6403.84,227606
6390.84,242356
6390.84,268615
6403.84,266675
7058.0,263071
7058.0,266109
7058.0,286937
6390.84,279706
6403.84,256272
6390.84,234790
6403.84,260068
6403.84,260693
6403.84,274142
7058.0,291088
6403.84,256316
7058.0,126794
7058.0,277971
6390.84,255537
7058.0,288204
6403.84,129508
6403.84,264702
6390.84,270234
6403.84,264312
6390.84,238972
6403.84,246580
7058.0,287531
7058.0,269346
6403.84,250644
6403.84,97178
6403.84,262439
6403.84,266785
7058.0,271576
6403.84,262263
6390.84,241820
6403.84,282136
6403.84,274043
6403.84,258752
6403.84,261159
6403.84,242210
6390.84,255675
7058.0,290741
6390.84,112326
6403.84,243415
7058.0,304001
6403.84,257770
6403.84,263515
7058.0,209849
7058.0,306039
6403.84,244434
6403.84,268761
6403.84,254670
7058.0,308127
6403.84,113930
6403.84,259163
6390.84,267544
6403.84,249771
7058.0,218494
6403.84,273095
6390.84,176087
6403.84,248028
6390.84,138154
7058.0,316636
6390.84,274088
6403.84,252698
6403.84,249930
6403.84,275211
6403.84,262843
7058.0,271372
6403.84,265685
6403.84,257034
6403.84,245901
6403.84,258520
7058.0,306294
6403.84,121297
6390.84,263067
6403.84,237580
6403.84,266572
6403.84,270940
7058.0,144807
6403.84,259680
7058.0,295609
6403.84,241880
7058.0,292357
6403.84,245244
7058.0,312641
7058.0,293881
6403.84,151073
6403.84,239419
6390.84,251095
7058.0,279592
6403.84,281910
7058.0,146294
6390.84,261359
7058.0,280957
6403.84,276785
6403.84,278044
6390.84,248962
6403.84,253877
6403.84,264344
6403.84,271514
7058.0,272604
6403.84,268533
7058.0,267016
6390.84,255329
7058.0,271446
6403.84,256704
6403.84,252139
6390.84,240623
7058.0,277010
6403.84,247054
6403.84,269561
6403.84,253830
7058.0,277169
6403.84,119396
6390.84,143269
6403.84,237908
6403.84,263139
7058.0,268127
7058.0,241723
6403.84,284107
6403.84,238692
7058.0,279368
6390.84,220352
6403.84,260491
7058.0,280581
6403.84,269457
7058.0,282938
6390.84,223998
6390.84,249563
6390.84,280245
7058.0,139590
6390.84,269217
7058.0,293606
6403.84,257607
7058.0,151422
6403.84,235313
7058.0,266799
7058.0,282670
7058.0,278717
7058.0,309169
7058.0,303482
7058.0,307353
7058.0,270078
6403.84,253716
7058.0,304934
6390.84,254018
7058.0,255179
6403.84,250689
6403.84,269478
6390.84,128858
6403.84,261317
7058.0,301204
6403.84,233096
6403.84,260427
6403.84,249065
6403.84,277826
6390.84,260050
7058.0,291937
7058.0,282629
6403.84,250141
7058.0,267560
6390.84,232521
6403.84,260209
7058.0,307500
7058.0,270430
6403.84,224084
7058.0,263663
6403.84,255743
6403.84,261557
6403.84,236719
6403.84,256029
7058.0,286678
6403.84,272200
6403.84,260063
7058.0,306818
6390.84,274294
6403.84,266999
6390.84,250424
7058.0,266761
7058.0,268819
6403.84,257341
7058.0,286770
6390.84,130330
7058.0,271572
6403.84,138294
6403.84,200724
6403.84,265680
6403.84,280643
7058.0,225708
6390.84,258171
6403.84,271084
6390.84,269611
6390.84,259556
7058.0,282693
7058.0,281699
6403.84,282185
6390.84,248330
6403.84,265125
6390.84,249891
7058.0,282123
6390.84,275214
6390.84,254315
7058.0,281572
6390.84,263597
6390.84,282187
6403.84,227182
6390.84,258565
7058.0,276501
